"msgid","msgstr"
"Referral Details","تفاصيل الإحالة"
"Referrer","المرجع"
"Referrer Details","تفاصيل المُحيل"
"Referrer Name","اسم المُحيل"
"Reflections","تأملات"
"Refuelling Details","تفاصيل إعادة التزود بالوقود"
"Reject","رفض"
"Reject Employee Referral","رفض إحالة الموظف"
"Rejected","مرفوض"
"Rejection","الرفض"
"Release Withheld Salaries","صرف الرواتب المحجوزة"
"Released","تم الصرف"
"Relieving Date","تاريخ المغادرة"
"Relieving Date ","تاريخ المغادرة "
"Relieving Date Missing","تاريخ إخلاء الطرف مفقود"
"Reload","تحديث"
"Remaining Benefits (Yearly)","الفوائد المتبقية (سنوية)"
"Remark","كلام"
"Remarks","ملاحظات"
"Remind Before","تذكير من قبل"
"Reminded","ذكر"
"Reminder","تذكير"
"Reminders","رسائل التذكير"
"Remove if Zero Valued","إزالة إذا كانت القيمة صفر"
"Rented Car","سيارة مستأجرة"
"Reopen","إعادة فتح"
"Repay From Salary","السداد من الراتب"
"Repay From Salary can be selected only for term loans","يمكن اختيار السداد من الراتب للقروض لأجل فقط"
"Repay Unclaimed Amount from Salary","سداد المبلغ غير المطالب به من الراتب"
"Repeat On Days","تكرار في أيام"
"Replied","رد"
"Replies","الردود"
"Reports","تقارير"
"Reports To","يرفع تقاريره إلى"
"Request Attendance","طلب حضور"
"Request Leave","طلب إجازة"
"Request a Leave","طلب إجازة"
"Request a Shift","طلب مناوبة"
"Request an Advance","طلب سلفة"
"Requested By","مطلوب بواسطة"
"Requested By (Name)","مطلوب بواسطة (الاسم)"
"Require Full Funding","يتطلب التمويل الكامل"
"Required Skills","المهارات المطلوبة"
"Required for Employee Creation","مطلوب لإنشاء موظف"
"Reschedule Interview","إعادة جدولة المقابلة"
"Reset Password","إعادة تعيين كلمة المرور"
"Resignation Letter Date","تاريخ رسالة الإستقالة"
"Resolution Date","تاريخ القرار"
"Resolution Details","قرار تفاصيل"
"Resolved","تم الحل"
"Resolved By","حلها عن طريق"
"Responsibilities","المسؤوليات"
"Restrict Backdated Leave Application","تقييد طلبات الإجازة بأثر رجعي"
"Result","النتيجة"
"Resume","استئنف"
"Resume Attachment","السيرة الذاتية"
"Resume Link","رابط السيرة الذاتية"
"Resume link","رابط السيرة الذاتية"
"Retained","محتفظ به"
"Retention Bonus","مكافأة الاحتفاظ"
"Retirement Age (In Years)","سن التقاعد (بالسنوات)"
"Return","عودة"
"Return amount cannot be greater than unclaimed amount","مبلغ الإرجاع لا يمكن أن يكون أكبر من المبلغ غير المطالب به"
"Returned","تم إرجاعه"
"Returned Amount","المبلغ المرتجع"
"Review various other settings related to Employee Leaves and Expense Claim","مراجعة الإعدادات الأخرى المختلفة المتعلقة بإجازات الموظفين وطلبات المصروفات"
"Reviewer","المراجع"
"Reviewer Name","اسم المراجع"
"Revised CTC","إجمالي الراتب المنقح"
"Right","حق"
"Role","صلاحية"
"Role Allowed to Create Backdated Leave Application","الدور المسموح به لإنشاء تطبيق إجازة Backdated"
"Roster","قائمة المناوبات"
"Roster Color","لون قائمة المناوبات"
"Round Name","اسم الجولة"
"Round off Work Experience","تقريب الخبرة العملية"
"Round to the Nearest Integer","جولة إلى أقرب عدد صحيح"
"Rounded Total","تقريب إجمالي"
"Rounded Total (Company Currency)","المشاركات تقريب (العملة الشركة)"
"Rounding","التقريب"
"Route","مسار"
"Route to the custom Job Application Webform","المسار إلى نموذج طلب الوظيفة المخصص على الويب"
"Row #{0}: Cannot set amount or formula for Salary Component {1} with Variable Based On Taxable Salary","الصف # {0}: لا يمكن تعيين المبلغ أو الصيغة لمكون الراتب {1} بمتغير قائم على الراتب الخاضع للضريبة"
"Row #{0}: The {1} Component has the options {2} and {3} enabled.","الصف #{0}: مكون {1} لديه الخياران {2} و {3} مفعلان."
"Row #{0}: Timesheet amount will overwrite the Earning component amount for the Salary Component {1}","الصف #{0}: سيقوم مبلغ الجدول الزمني بالكتابة فوق مبلغ مكون الاستحقاق لمكون الراتب {1}"
"Row No {0}: Amount cannot be greater than the Outstanding Amount against Expense Claim {1}. Outstanding Amount is {2}","رقم الصف {0}: لا يمكن أن يكون المبلغ أكبر من المبلغ المستحق مقابل طلب المصروفات {1}. المبلغ المستحق هو {2}"
"Row {0}# Allocated amount {1} cannot be greater than unclaimed amount {2}","الصف {0} # المبلغ المخصص {1} لا يمكن أن يكون أكبر من المبلغ غير المطالب به {2}"
"Row {0}# Paid Amount cannot be greater than Encashment amount","الصف {0}#: المبلغ المدفوع لا يمكن أن يكون أكبر من مبلغ التسييل"
"Row {0}# Paid Amount cannot be greater than Total amount","الصف {0}#: المبلغ المدفوع لا يمكن أن يكون أكبر من المبلغ الإجمالي"
"Row {0}# Paid Amount cannot be greater than requested advance amount","الصف {0} # المبلغ المدفوع لا يمكن أن يكون أكبر من المبلغ المطلوب مسبقا"
"Row {0}: Cost Center {1} does not belong to Company {2}","الصف {0}: مركز التكلفة {1} لا ينتمي إلى الشركة {2}"
"Row {0}: From (Year) can not be greater than To (Year)","الصف {0}: ""من (سنة)"" لا يمكن أن تكون أكبر من ""إلى (سنة)"""
"Row {0}: Goal Score cannot be greater than 5","الصف {0}: درجة الهدف لا يمكن أن تكون أكبر من 5"
"Row {0}: Paid amount {1} is greater than pending accrued amount {2} against loan {3}","الصف {0}: المبلغ المدفوع {1} أكبر من المبلغ المستحق المعلق {2} مقابل القرض {3}"
"Row {0}: {1}","الصف {0}: {1}"
"Row {0}: {1} is required in the expenses table to book an expense claim.","الصف {0}: {1} مطلوب في جدول النفقات لحجز مطالبة بالنفقات."
"Rules","القواعد"
"Salary","الراتب"
"Salary Component","مكون الراتب"
"Salary Component ","مكون الراتب "
"Salary Component Account","حساب مكون الراتب"
"Salary Component Type","نوع مكون الراتب"
"Salary Component for timesheet based payroll.","مكون الراتب لكشف المرتبات المبنية على أساس سجلات التوقيت"
"Salary Component {0} is currently not used in any Salary Structure.","مكون الراتب {0} غير مستخدم حاليًا في أي هيكل رواتب."
"Salary Currency","عملة الراتب"
"Salary Detail","تفاصيل الراتب"
"Salary Details","تفاصيل الراتب"
"Salary Expectation","الراتب المتوقع"
"Salary Information","معلومات الراتب"
"Salary Paid Per","الراتب مدفوع لكل"
"Salary Payments Based On Payment Mode","دفع الرواتب على أساس طريقة الدفع"
"Salary Payments via ECS","دفع الرواتب عبر ECS"
"Salary Payout","صرف الرواتب"
"Salary Range","نطاق الراتب"
"Salary Register","راتب التسجيل"
"Salary Slip","قسيمة الراتب"
"Salary Slip Based on Timesheet","كشف الرواتب بناء على سجل التوقيت"
"Salary Slip ID","هوية كشف الراتب"
"Salary Slip Leave","إجازة قسيمة الراتب"
"Salary Slip Loan","قرض كشف الراتب"
"Salary Slip Timesheet","كشف راتب معتمد علي سجل التوقيت"
"Salary Slip already exists for {0} for the given dates","قسيمة الراتب موجودة بالفعل للموظف {0} للتواريخ المحددة"
